user_id,plan,monthly_revenue,signup_date,churn_date,is_active,status
1088,Premium,999,2025-01-07,2025-07-05,0,cancelled
1089,Basic,199,2025-05-17,,1,active
1090,Premium,999,2025-06-25,2025-09-25,0,cancelled
1091,Premium,999,2025-08-03,2025-10-12,0,cancelled
1092,Standard,499,2025-03-23,2025-05-06,0,cancelled
1093,Standard,499,2025-08-11,,1,active
1094,Basic,199,2025-04-13,2025-04-15,0,cancelled
1095,Basic,199,2025-01-14,2025-02-01,0,cancelled
1096,Standard,499,2025-06-08,,1,active
1097,Premium,999,2025-06-01,,1,active
1098,Standard,499,2025-04-18,2025-08-20,0,cancelled
1099,Standard,499,2025-07-07,,1,active
1100,Basic,199,2025-04-08,2025-06-27,0,cancelled
1101,Basic,199,2025-05-11,2025-09-11,0,cancelled
1102,Basic,199,2025-06-20,2025-08-07,0,cancelled
1103,Basic,199,2025-07-02,2025-07-15,0,cancelled
1104,Standard,499,2025-02-08,2025-07-08,0,cancelled
1105,Basic,199,2025-01-15,,1,active
1106,Standard,499,2025-01-04,2025-01-14,0,cancelled
1107,Basic,199,2025-07-29,2025-09-30,0,cancelled
1108,Standard,499,2025-06-10,,1,active
1109,Standard,499,2025-01-16,2025-01-21,0,cancelled
1110,Basic,199,2025-04-18,2025-07-16,0,cancelled
1111,Basic,199,2025-08-15,,1,active
1112,Basic,199,2025-06-19,,1,active
1113,Premium,999,2025-02-03,2025-05-23,0,cancelled
1114,Basic,199,2025-09-08,2025-10-24,0,cancelled
1115,Standard,499,2025-09-04,,1,active
1116,Premium,999,2025-09-26,,1,active
1117,Standard,499,2025-05-21,2025-08-30,0,cancelled
1118,Basic,199,2025-04-06,2025-08-16,0,cancelled
1119,Premium,999,2025-08-15,,1,active
1120,Basic,199,2025-02-08,2025-02-12,0,cancelled
1121,Basic,199,2025-01-29,2025-03-18,0,cancelled
1122,Premium,999,2025-09-02,,1,active
1123,Standard,499,2025-08-24,,1,active
1124,Basic,199,2025-07-04,,1,active
1125,Basic,199,2025-09-29,2025-10-12,0,cancelled
1126,Basic,199,2025-08-24,,1,active
1127,Standard,499,2025-08-27,,1,active
1128,Basic,199,2025-09-23,2025-10-24,0,cancelled
1129,Premium,999,2025-03-06,2025-05-10,0,cancelled
1130,Premium,999,2025-06-26,2025-06-27,0,cancelled
1131,Premium,999,2025-01-03,2025-04-24,0,cancelled
1132,Basic,199,2025-05-22,2025-06-18,0,cancelled
1133,Standard,499,2025-06-07,2025-08-20,0,cancelled
1134,Premium,999,2025-05-26,,1,active
1135,Premium,999,2025-06-02,2025-06-19,0,cancelled
1136,Basic,199,2025-07-12,,1,active
1137,Basic,199,2025-03-14,,1,active
1138,Basic,199,2025-05-20,,1,active
1139,Standard,499,2025-07-06,2025-07-31,0,cancelled
1140,Standard,499,2025-03-02,2025-10-16,0,cancelled
1141,Standard,499,2025-07-17,2025-07-24,0,cancelled
1142,Basic,199,2025-01-11,2025-01-23,0,cancelled
1143,Basic,199,2025-03-03,,1,active
1144,Basic,199,2025-08-14,,1,active
1145,Basic,199,2025-06-02,2025-07-10,0,cancelled
1146,Basic,199,2025-07-18,2025-09-01,0,cancelled
1147,Standard,499,2025-02-21,2025-06-30,0,cancelled
1148,Standard,499,2025-09-17,,1,active
1149,Standard,499,2025-02-28,2025-03-29,0,cancelled
1150,Basic,199,2025-03-13,2025-05-29,0,cancelled
1151,Basic,199,2025-05-28,2025-07-06,0,cancelled
1152,Basic,199,2025-03-04,2025-09-23,0,cancelled
1153,Premium,999,2025-08-31,,1,active
1154,Basic,199,2025-04-17,2025-08-08,0,cancelled
1155,Standard,499,2025-08-14,2025-08-19,0,cancelled
1156,Basic,199,2025-08-06,,1,active
1157,Premium,999,2025-08-29,,1,active
1158,Standard,499,2025-09-16,,1,active
1159,Basic,199,2025-09-19,,1,active
1160,Standard,499,2025-01-05,2025-02-02,0,cancelled
1161,Basic,199,2025-09-18,2025-10-26,0,cancelled
1162,Premium,999,2025-02-23,2025-03-11,0,cancelled
1163,Basic,199,2025-02-16,2025-09-29,0,cancelled
1164,Basic,199,2025-08-03,2025-08-09,0,cancelled
1165,Standard,499,2025-06-26,,1,active
1166,Standard,499,2025-01-09,2025-07-17,0,cancelled
1167,Basic,199,2025-04-09,2025-07-17,0,cancelled
1168,Standard,499,2025-01-20,2025-04-11,0,cancelled
1169,Basic,199,2025-08-29,,1,active
1170,Basic,199,2025-03-02,2025-09-27,0,cancelled
1171,Standard,499,2025-06-27,2025-09-12,0,cancelled
1172,Basic,199,2025-03-03,,1,active
1173,Basic,199,2025-05-25,2025-09-06,0,cancelled
1174,Standard,499,2025-08-04,2025-08-24,0,cancelled
1175,Basic,199,2025-01-03,,1,active
1176,Standard,499,2025-06-09,,1,active
1177,Basic,199,2025-08-15,2025-09-26,0,cancelled
1178,Basic,199,2025-09-26,,1,active
1179,Basic,199,2025-04-30,,1,active
1180,Standard,499,2025-03-30,,1,active
1181,Standard,499,2025-03-09,,1,active
1182,Basic,199,2025-04-08,2025-05-08,0,cancelled
1183,Basic,199,2025-09-24,,1,active
1184,Premium,999,2025-04-15,2025-05-08,0,cancelled
1185,Basic,199,2025-05-03,,1,active
1186,Premium,999,2025-01-29,2025-04-28,0,cancelled
1187,Basic,199,2025-05-17,,1,active
1188,Standard,499,2025-07-14,,1,active
1189,Basic,199,2025-08-14,2025-09-04,0,cancelled
1190,Premium,999,2025-06-19,,1,active
1191,Standard,499,2025-01-09,,1,active
1192,Basic,199,2025-02-09,2025-05-03,0,cancelled
1193,Basic,199,2025-01-25,2025-04-23,0,cancelled
1194,Standard,499,2025-09-18,,1,active
1195,Standard,499,2025-08-14,2025-09-03,0,cancelled
1196,Basic,199,2025-05-04,,1,active
1197,Basic,199,2025-02-07,2025-04-16,0,cancelled
1198,Standard,499,2025-09-08,,1,active
1199,Basic,199,2025-06-25,2025-09-16,0,cancelled
1200,Standard,499,2025-03-31,,1,active
1201,Basic,199,2025-02-06,2025-02-22,0,cancelled
1202,Premium,999,2025-06-25,2025-07-01,0,cancelled
1203,Premium,999,2025-03-22,,1,active
1204,Premium,999,2025-04-24,2025-05-19,0,cancelled
1205,Basic,199,2025-02-09,2025-03-16,0,cancelled
1206,Premium,999,2025-08-12,2025-08-29,0,cancelled
1207,Basic,199,2025-04-25,2025-06-13,0,cancelled
1208,Standard,499,2025-07-05,2025-08-02,0,cancelled
1209,Standard,499,2025-02-25,2025-02-28,0,cancelled
1210,Basic,199,2025-02-09,2025-08-09,0,cancelled
1211,Premium,999,2025-02-09,2025-07-31,0,cancelled
1212,Basic,199,2025-08-25,2025-09-12,0,cancelled
1213,Standard,499,2025-09-19,,1,active
1214,Standard,499,2025-08-04,,1,active
1215,Standard,499,2025-05-27,,1,active
1216,Basic,199,2025-06-17,2025-08-04,0,cancelled
1217,Basic,199,2025-04-02,2025-07-26,0,cancelled
1218,Standard,499,2025-02-28,2025-03-30,0,cancelled
1219,Basic,199,2025-02-28,,1,active
1220,Basic,199,2025-06-18,,1,active
1221,Basic,199,2025-09-26,,1,active
1222,Basic,199,2025-02-14,2025-07-20,0,cancelled
1223,Premium,999,2025-06-30,2025-10-07,0,cancelled
1224,Basic,199,2025-06-19,2025-10-23,0,cancelled
1225,Standard,499,2025-07-10,2025-10-03,0,cancelled
1226,Basic,199,2025-06-04,2025-06-26,0,cancelled
1227,Basic,199,2025-07-07,2025-10-05,0,cancelled
1228,Basic,199,2025-01-07,2025-02-23,0,cancelled
1229,Basic,199,2025-05-13,,1,active
1230,Basic,199,2025-08-23,2025-09-22,0,cancelled
1231,Standard,499,2025-02-14,2025-06-18,0,cancelled
1232,Basic,199,2025-09-06,2025-10-20,0,cancelled
1233,Basic,199,2025-01-31,2025-10-12,0,cancelled
1234,Basic,199,2025-01-23,2025-01-30,0,cancelled
1235,Basic,199,2025-06-09,,1,active
1236,Premium,999,2025-06-07,2025-06-17,0,cancelled
1237,Standard,499,2025-02-08,2025-02-15,0,cancelled
1238,Basic,199,2025-03-23,2025-04-09,0,cancelled
1239,Basic,199,2025-09-15,2025-09-24,0,cancelled
1240,Premium,999,2025-07-25,,1,active
1241,Basic,199,2025-03-18,,1,active
1242,Standard,499,2025-01-12,,1,active
1243,Basic,199,2025-08-12,2025-10-16,0,cancelled
1244,Premium,999,2025-01-13,2025-02-14,0,cancelled
1245,Premium,999,2025-02-15,2025-06-17,0,cancelled
1246,Standard,499,2025-06-04,2025-08-01,0,cancelled
1247,Basic,199,2025-04-23,2025-08-04,0,cancelled
1248,Basic,199,2025-08-21,,1,active
1249,Basic,199,2025-01-17,2025-03-07,0,cancelled
1250,Basic,199,2025-08-11,,1,active
1251,Basic,199,2025-07-07,2025-08-28,0,cancelled
1252,Basic,199,2025-06-12,,1,active
1253,Standard,499,2025-03-15,2025-08-29,0,cancelled
1254,Standard,499,2025-08-21,,1,active
1255,Basic,199,2025-08-12,,1,active
1256,Basic,199,2025-03-01,2025-05-30,0,cancelled
1257,Premium,999,2025-08-10,,1,active
1258,Basic,199,2025-02-06,2025-03-26,0,cancelled
1259,Standard,499,2025-07-15,,1,active
1260,Basic,199,2025-08-30,,1,active
1261,Basic,199,2025-08-07,2025-09-20,0,cancelled
1262,Basic,199,2025-07-11,2025-09-09,0,cancelled
1263,Basic,199,2025-01-17,2025-08-04,0,cancelled
1264,Standard,499,2025-01-12,2025-02-18,0,cancelled
1265,Standard,499,2025-07-12,,1,active
1266,Basic,199,2025-01-22,2025-08-12,0,cancelled
1267,Premium,999,2025-04-30,2025-10-04,0,cancelled
1268,Basic,199,2025-07-29,,1,active
1269,Premium,999,2025-09-27,2025-10-24,0,cancelled
1270,Premium,999,2025-07-11,,1,active
1271,Basic,199,2025-06-24,2025-10-06,0,cancelled
1272,Basic,199,2025-07-23,,1,active
1273,Basic,199,2025-06-13,,1,active
1274,Standard,499,2025-09-08,,1,active
1275,Standard,499,2025-08-15,,1,active
1276,Premium,999,2025-01-07,2025-10-04,0,cancelled
1277,Standard,499,2025-01-29,,1,active
1278,Basic,199,2025-02-02,,1,active
1279,Basic,199,2025-05-14,2025-05-27,0,cancelled
1280,Standard,499,2025-03-20,2025-03-28,0,cancelled
1281,Basic,199,2025-02-27,2025-06-25,0,cancelled
1282,Standard,499,2025-01-26,,1,active
1283,Basic,199,2025-08-14,,1,active
1284,Basic,199,2025-01-04,2025-02-08,0,cancelled
1285,Basic,199,2025-04-09,2025-10-23,0,cancelled
1286,Standard,499,2025-02-08,2025-06-19,0,cancelled
1287,Basic,199,2025-09-28,,1,active
1288,Standard,499,2025-06-06,2025-09-13,0,cancelled
1289,Basic,199,2025-03-16,2025-06-18,0,cancelled
1290,Standard,499,2025-05-10,2025-07-10,0,cancelled
1291,Standard,499,2025-06-24,2025-10-19,0,cancelled
1292,Basic,199,2025-03-25,2025-05-13,0,cancelled
1293,Standard,499,2025-01-22,2025-05-30,0,cancelled
1294,Basic,199,2025-01-27,2025-02-26,0,cancelled
1295,Basic,199,2025-07-14,,1,active
1296,Basic,199,2025-08-24,,1,active
1297,Standard,499,2025-04-02,2025-05-18,0,cancelled
1298,Premium,999,2025-01-21,2025-10-10,0,cancelled
1299,Standard,499,2025-03-25,2025-06-09,0,cancelled
1300,Standard,499,2025-09-19,,1,active
1301,Standard,499,2025-05-27,,1,active
1302,Basic,199,2025-09-14,2025-09-26,0,cancelled
1303,Premium,999,2025-02-27,2025-03-01,0,cancelled
1304,Basic,199,2025-01-15,2025-05-10,0,cancelled
1305,Premium,999,2025-06-11,2025-07-01,0,cancelled
1306,Standard,499,2025-06-12,,1,active
1307,Standard,499,2025-01-12,,1,active
1308,Standard,499,2025-09-28,2025-10-15,0,cancelled
1309,Basic,199,2025-07-27,2025-09-12,0,cancelled
1310,Standard,499,2025-01-27,2025-05-25,0,cancelled
1311,Basic,199,2025-03-13,2025-06-01,0,cancelled
1312,Standard,499,2025-03-01,,1,active
1313,Standard,499,2025-05-25,2025-08-05,0,cancelled
1314,Premium,999,2025-04-03,2025-08-26,0,cancelled
1315,Standard,499,2025-01-08,2025-06-19,0,cancelled
1316,Basic,199,2025-03-20,2025-10-16,0,cancelled
1317,Basic,199,2025-01-27,2025-04-21,0,cancelled
1318,Standard,499,2025-06-23,,1,active
1319,Basic,199,2025-02-19,2025-06-22,0,cancelled
1320,Basic,199,2025-07-18,2025-08-14,0,cancelled
1321,Standard,499,2025-06-30,,1,active
1322,Standard,499,2025-01-24,,1,active
1323,Standard,499,2025-02-15,,1,active
1324,Basic,199,2025-01-15,,1,active
1325,Standard,499,2025-06-02,2025-08-30,0,cancelled
1326,Basic,199,2025-08-10,2025-08-14,0,cancelled
1327,Standard,499,2025-07-25,2025-08-08,0,cancelled
1328,Basic,199,2025-08-24,2025-09-16,0,cancelled
1329,Premium,999,2025-08-16,2025-08-22,0,cancelled
1330,Basic,199,2025-01-09,,1,active
1331,Basic,199,2025-06-15,,1,active
1332,Standard,499,2025-08-02,2025-08-31,0,cancelled
1333,Standard,499,2025-04-27,2025-05-05,0,cancelled
1334,Basic,199,2025-03-13,,1,active
1335,Standard,499,2025-03-05,2025-06-15,0,cancelled
1336,Basic,199,2025-07-24,,1,active
1337,Premium,999,2025-07-28,2025-10-08,0,cancelled
1338,Standard,499,2025-03-13,2025-04-30,0,cancelled
1339,Basic,199,2025-04-05,2025-10-20,0,cancelled
1340,Standard,499,2025-06-15,2025-10-29,0,cancelled
1341,Basic,199,2025-02-01,2025-02-05,0,cancelled
1342,Basic,199,2025-01-11,2025-06-26,0,cancelled
1343,Premium,999,2025-08-05,,1,active
1344,Standard,499,2025-04-12,2025-04-28,0,cancelled
1345,Basic,199,2025-09-24,,1,active
1346,Basic,199,2025-08-02,,1,active
1347,Basic,199,2025-06-28,2025-08-17,0,cancelled
1348,Premium,999,2025-03-29,2025-09-05,0,cancelled
1349,Basic,199,2025-02-10,2025-02-27,0,cancelled
1350,Basic,199,2025-03-17,2025-06-23,0,cancelled
1351,Basic,199,2025-02-15,2025-05-13,0,cancelled
1352,Basic,199,2025-06-09,,1,active
1353,Basic,199,2025-03-21,2025-04-02,0,cancelled
1354,Basic,199,2025-03-27,2025-04-17,0,cancelled
1355,Basic,199,2025-04-02,,1,active
1356,Basic,199,2025-05-28,2025-08-17,0,cancelled
1357,Premium,999,2025-06-10,,1,active
1358,Basic,199,2025-07-21,,1,active
1359,Standard,499,2025-08-30,,1,active
1360,Standard,499,2025-01-02,2025-03-18,0,cancelled
1361,Standard,499,2025-08-13,,1,active
1362,Premium,999,2025-08-21,,1,active
1363,Basic,199,2025-03-18,2025-03-29,0,cancelled
1364,Basic,199,2025-04-26,2025-08-08,0,cancelled
1365,Basic,199,2025-06-03,2025-10-17,0,cancelled
1366,Basic,199,2025-04-13,,1,active
1367,Standard,499,2025-07-13,2025-07-17,0,cancelled
1368,Standard,499,2025-06-15,,1,active
1369,Premium,999,2025-03-31,,1,active
1370,Basic,199,2025-06-23,2025-10-16,0,cancelled
1371,Premium,999,2025-05-02,,1,active
1372,Basic,199,2025-05-23,2025-10-18,0,cancelled
1373,Basic,199,2025-04-16,2025-06-02,0,cancelled
1374,Basic,199,2025-05-03,2025-05-08,0,cancelled
1375,Standard,499,2025-01-09,2025-03-19,0,cancelled
1376,Basic,199,2025-09-19,,1,active
1377,Premium,999,2025-03-14,,1,active
1378,Premium,999,2025-08-11,2025-09-20,0,cancelled
1379,Premium,999,2025-02-10,2025-03-16,0,cancelled
1380,Basic,199,2025-07-23,,1,active
1381,Premium,999,2025-09-21,,1,active
1382,Standard,499,2025-06-27,,1,active
1383,Basic,199,2025-03-25,2025-07-30,0,cancelled
1384,Basic,199,2025-04-21,2025-07-31,0,cancelled
1385,Basic,199,2025-09-08,,1,active
1386,Basic,199,2025-01-07,2025-05-11,0,cancelled
1387,Standard,499,2025-03-25,2025-10-19,0,cancelled
1388,Premium,999,2025-07-27,2025-09-24,0,cancelled
1389,Basic,199,2025-01-22,2025-08-13,0,cancelled
1390,Standard,499,2025-01-03,2025-01-12,0,cancelled
1391,Premium,999,2025-05-07,2025-07-02,0,cancelled
1392,Basic,199,2025-07-07,2025-08-23,0,cancelled
1393,Premium,999,2025-01-14,2025-03-10,0,cancelled
1394,Standard,499,2025-01-12,2025-01-18,0,cancelled
1395,Standard,499,2025-03-28,2025-04-13,0,cancelled
1396,Basic,199,2025-01-12,2025-07-14,0,cancelled
1397,Standard,499,2025-01-25,2025-01-26,0,cancelled
1398,Basic,199,2025-08-31,,1,active
1399,Standard,499,2025-05-02,2025-05-23,0,cancelled
1400,Basic,199,2025-05-27,2025-06-14,0,cancelled
1401,Premium,999,2025-02-24,,1,active
1402,Basic,199,2025-08-26,2025-10-03,0,cancelled
1403,Basic,199,2025-06-22,,1,active
1404,Standard,499,2025-08-09,2025-09-10,0,cancelled
1405,Basic,199,2025-04-29,2025-05-14,0,cancelled
1406,Standard,499,2025-07-02,2025-08-10,0,cancelled
1407,Premium,999,2025-03-23,2025-05-26,0,cancelled
1408,Standard,499,2025-07-30,,1,active
1409,Basic,199,2025-05-30,2025-09-03,0,cancelled
1410,Standard,499,2025-02-06,2025-09-29,0,cancelled
1411,Standard,499,2025-02-28,2025-06-21,0,cancelled
1412,Standard,499,2025-05-11,,1,active
1413,Basic,199,2025-07-21,,1,active
1414,Basic,199,2025-08-31,,1,active
1415,Standard,499,2025-02-04,,1,active
1416,Basic,199,2025-04-03,,1,active
1417,Basic,199,2025-07-26,,1,active
1418,Basic,199,2025-08-01,,1,active
1419,Standard,499,2025-06-08,2025-10-10,0,cancelled
1420,Premium,999,2025-01-24,2025-03-05,0,cancelled
1421,Standard,499,2025-01-04,2025-08-30,0,cancelled
1422,Basic,199,2025-08-08,2025-08-18,0,cancelled
1423,Basic,199,2025-01-20,,1,active
1424,Premium,999,2025-06-01,,1,active
1425,Premium,999,2025-02-19,,1,active
1426,Premium,999,2025-06-26,2025-07-22,0,cancelled
1427,Standard,499,2025-04-06,2025-05-06,0,cancelled
1428,Basic,199,2025-04-15,2025-06-19,0,cancelled
1429,Standard,499,2025-09-07,2025-09-17,0,cancelled
1430,Basic,199,2025-04-27,2025-05-23,0,cancelled
1431,Basic,199,2025-08-16,2025-09-29,0,cancelled
1432,Standard,499,2025-03-07,,1,active
1433,Basic,199,2025-09-19,,1,active
1434,Basic,199,2025-08-31,2025-09-04,0,cancelled
1435,Basic,199,2025-07-05,2025-07-26,0,cancelled
1436,Basic,199,2025-09-03,,1,active
1437,Premium,999,2025-05-05,2025-07-21,0,cancelled
1438,Basic,199,2025-09-25,,1,active
1439,Basic,199,2025-05-11,,1,active
1440,Basic,199,2025-08-25,,1,active
1441,Basic,199,2025-01-18,2025-02-22,0,cancelled
1442,Basic,199,2025-02-09,2025-10-12,0,cancelled
1443,Standard,499,2025-01-21,2025-09-10,0,cancelled
1444,Basic,199,2025-08-13,,1,active
1445,Standard,499,2025-01-08,2025-08-09,0,cancelled
1446,Premium,999,2025-04-10,2025-07-30,0,cancelled
1447,Standard,499,2025-08-28,,1,active
1448,Basic,199,2025-03-28,2025-04-02,0,cancelled
1449,Basic,199,2025-01-14,,1,active
1450,Premium,999,2025-01-02,2025-01-30,0,cancelled
1451,Standard,499,2025-02-10,2025-02-23,0,cancelled
1452,Standard,499,2025-04-21,2025-09-24,0,cancelled
1453,Premium,999,2025-01-14,2025-02-08,0,cancelled
1454,Premium,999,2025-08-19,,1,active
1455,Premium,999,2025-03-25,2025-08-20,0,cancelled
1456,Standard,499,2025-05-10,2025-07-08,0,cancelled
1457,Basic,199,2025-08-19,,1,active
1458,Premium,999,2025-05-25,2025-10-08,0,cancelled
1459,Standard,499,2025-01-28,2025-08-27,0,cancelled
1460,Basic,199,2025-03-07,,1,active
1461,Standard,499,2025-06-12,2025-07-05,0,cancelled
1462,Standard,499,2025-08-17,,1,active
1463,Premium,999,2025-09-18,2025-10-07,0,cancelled
1464,Standard,499,2025-06-13,2025-07-12,0,cancelled
1465,Basic,199,2025-01-10,2025-02-06,0,cancelled
1466,Premium,999,2025-07-14,,1,active
1467,Standard,499,2025-04-28,,1,active
1468,Standard,499,2025-09-27,2025-09-28,0,cancelled
1469,Basic,199,2025-03-21,,1,active
1470,Basic,199,2025-04-03,2025-06-07,0,cancelled
1471,Standard,499,2025-09-23,,1,active
1472,Basic,199,2025-09-14,,1,active
1473,Basic,199,2025-05-13,,1,active
1474,Standard,499,2025-09-21,2025-09-22,0,cancelled
1475,Basic,199,2025-06-20,,1,active
1476,Basic,199,2025-01-01,,1,active
1477,Basic,199,2025-03-05,2025-04-08,0,cancelled
1478,Basic,199,2025-05-01,,1,active
1479,Standard,499,2025-04-17,2025-05-24,0,cancelled
1480,Basic,199,2025-06-24,,1,active
1481,Basic,199,2025-07-23,2025-08-22,0,cancelled
1482,Standard,499,2025-06-14,,1,active
1483,Premium,999,2025-04-30,2025-08-04,0,cancelled
1484,Standard,499,2025-02-13,2025-06-21,0,cancelled
1485,Basic,199,2025-06-05,2025-06-20,0,cancelled
1486,Basic,199,2025-07-26,2025-08-02,0,cancelled
1487,Premium,999,2025-04-18,2025-05-31,0,cancelled
1488,Basic,199,2025-09-08,,1,active
1489,Standard,499,2025-05-10,,1,active
1490,Basic,199,2025-01-20,2025-04-03,0,cancelled
1491,Basic,199,2025-01-01,2025-02-27,0,cancelled
1492,Standard,499,2025-04-29,2025-07-12,0,cancelled
1493,Standard,499,2025-02-04,2025-05-29,0,cancelled
1494,Standard,499,2025-07-17,2025-10-24,0,cancelled
1495,Basic,199,2025-09-02,,1,active
1496,Basic,199,2025-02-28,2025-05-21,0,cancelled
1497,Standard,499,2025-06-10,,1,active
1498,Standard,499,2025-06-28,2025-10-30,0,cancelled
1499,Basic,199,2025-07-25,2025-07-31,0,cancelled
1500,Basic,199,2025-01-12,,1,active
1501,Basic,199,2025-06-30,,1,active
1502,Premium,999,2025-08-30,,1,active
1503,Standard,499,2025-08-04,2025-09-18,0,cancelled
1504,Premium,999,2025-09-08,2025-09-25,0,cancelled
1505,Basic,199,2025-05-06,2025-05-23,0,cancelled
1506,Premium,999,2025-08-05,2025-10-26,0,cancelled
1507,Basic,199,2025-07-04,,1,active
1508,Standard,499,2025-02-08,2025-08-05,0,cancelled
1509,Standard,499,2025-08-11,2025-09-21,0,cancelled
1510,Basic,199,2025-07-03,2025-10-05,0,cancelled
1511,Basic,199,2025-06-27,,1,active
1512,Basic,199,2025-05-31,2025-07-12,0,cancelled
1513,Basic,199,2025-05-06,2025-06-26,0,cancelled
1514,Standard,499,2025-08-22,2025-10-15,0,cancelled
1515,Standard,499,2025-01-08,2025-07-05,0,cancelled
1516,Standard,499,2025-05-09,2025-09-21,0,cancelled
1517,Standard,499,2025-09-21,,1,active
1518,Standard,499,2025-06-06,2025-09-03,0,cancelled
1519,Basic,199,2025-01-05,2025-08-13,0,cancelled
1520,Basic,199,2025-03-27,2025-05-24,0,cancelled
1521,Premium,999,2025-06-24,,1,active
1522,Basic,199,2025-07-12,2025-08-13,0,cancelled
1523,Standard,499,2025-04-29,2025-05-26,0,cancelled
1524,Basic,199,2025-08-06,2025-10-24,0,cancelled
1525,Standard,499,2025-04-24,2025-10-22,0,cancelled
1526,Standard,499,2025-05-25,,1,active
1527,Basic,199,2025-01-26,2025-02-10,0,cancelled
1528,Basic,199,2025-05-16,2025-07-22,0,cancelled
1529,Standard,499,2025-08-20,,1,active
1530,Basic,199,2025-03-17,2025-08-01,0,cancelled
1531,Basic,199,2025-01-01,2025-07-22,0,cancelled
1532,Standard,499,2025-05-27,,1,active
1533,Basic,199,2025-05-22,2025-07-28,0,cancelled
1534,Premium,999,2025-02-22,2025-03-10,0,cancelled
1535,Standard,499,2025-03-10,2025-06-07,0,cancelled
1536,Basic,199,2025-03-31,,1,active
1537,Standard,499,2025-08-08,,1,active
1538,Standard,499,2025-07-11,2025-08-06,0,cancelled
1539,Basic,199,2025-03-04,2025-03-05,0,cancelled
1540,Basic,199,2025-03-14,2025-04-11,0,cancelled
1541,Basic,199,2025-06-10,,1,active
1542,Basic,199,2025-06-18,2025-06-23,0,cancelled
1543,Basic,199,2025-03-30,,1,active
1544,Basic,199,2025-06-25,2025-08-04,0,cancelled
1545,Basic,199,2025-09-26,,1,active
1546,Standard,499,2025-03-14,2025-06-29,0,cancelled
1547,Standard,499,2025-09-02,,1,active
1548,Standard,499,2025-03-18,2025-03-26,0,cancelled
1549,Standard,499,2025-06-08,2025-09-08,0,cancelled
1550,Standard,499,2025-04-08,2025-08-03,0,cancelled
1551,Standard,499,2025-04-12,2025-09-17,0,cancelled
1552,Standard,499,2025-05-12,2025-08-06,0,cancelled
1553,Basic,199,2025-04-12,2025-05-09,0,cancelled
1554,Premium,999,2025-01-19,,1,active
1555,Basic,199,2025-03-23,,1,active
1556,Basic,199,2025-05-09,2025-05-29,0,cancelled
1557,Standard,499,2025-03-30,,1,active
1558,Basic,199,2025-08-01,2025-09-06,0,cancelled
1559,Basic,199,2025-05-23,2025-07-28,0,cancelled
1560,Standard,499,2025-03-06,,1,active
1561,Standard,499,2025-03-17,,1,active
1562,Standard,499,2025-07-18,,1,active
1563,Standard,499,2025-05-23,,1,active
1564,Basic,199,2025-04-03,2025-07-23,0,cancelled
1565,Basic,199,2025-08-12,2025-09-15,0,cancelled
1566,Standard,499,2025-04-12,2025-05-30,0,cancelled
1567,Basic,199,2025-09-24,2025-10-02,0,cancelled
1568,Standard,499,2025-04-20,2025-06-11,0,cancelled
1569,Basic,199,2025-09-22,,1,active
1570,Basic,199,2025-01-03,2025-04-12,0,cancelled
1571,Standard,499,2025-03-26,2025-07-05,0,cancelled
1572,Standard,499,2025-04-27,2025-08-09,0,cancelled
1573,Standard,499,2025-08-09,2025-10-30,0,cancelled
1574,Basic,199,2025-06-03,,1,active
1575,Basic,199,2025-06-02,2025-10-09,0,cancelled
1576,Basic,199,2025-01-12,2025-04-14,0,cancelled
1577,Basic,199,2025-05-13,2025-10-13,0,cancelled
1578,Basic,199,2025-08-16,,1,active
1579,Basic,199,2025-09-28,,1,active
1580,Standard,499,2025-02-12,2025-03-28,0,cancelled
1581,Basic,199,2025-01-21,2025-03-13,0,cancelled
1582,Standard,499,2025-04-17,,1,active
1583,Premium,999,2025-04-27,2025-05-22,0,cancelled
1584,Basic,199,2025-05-04,,1,active
1585,Basic,199,2025-07-22,2025-09-29,0,cancelled
1586,Basic,199,2025-02-20,2025-05-30,0,cancelled
1587,Standard,499,2025-09-28,,1,active
1588,Basic,199,2025-05-21,,1,active
1589,Basic,199,2025-02-21,2025-09-16,0,cancelled
1590,Standard,499,2025-01-27,2025-02-15,0,cancelled
1591,Basic,199,2025-06-06,2025-07-15,0,cancelled
1592,Standard,499,2025-08-27,,1,active
1593,Standard,499,2025-06-05,,1,active
1594,Standard,499,2025-05-16,2025-08-14,0,cancelled
1595,Basic,199,2025-05-24,2025-07-27,0,cancelled
1596,Premium,999,2025-04-16,,1,active
1597,Standard,499,2025-06-07,,1,active
1598,Basic,199,2025-05-26,2025-06-06,0,cancelled
1599,Basic,199,2025-01-02,,1,active
1600,Basic,199,2025-03-18,2025-04-12,0,cancelled
1601,Standard,499,2025-05-12,2025-07-06,0,cancelled
1602,Standard,499,2025-03-31,2025-04-07,0,cancelled
1603,Standard,499,2025-09-20,2025-10-21,0,cancelled
1604,Premium,999,2025-04-18,2025-06-10,0,cancelled
1605,Basic,199,2025-03-15,,1,active
1606,Basic,199,2025-02-08,2025-04-01,0,cancelled
1607,Premium,999,2025-06-08,2025-06-20,0,cancelled
1608,Standard,499,2025-03-12,2025-03-16,0,cancelled
1609,Basic,199,2025-08-29,2025-09-07,0,cancelled
1610,Standard,499,2025-02-05,2025-06-29,0,cancelled
1611,Premium,999,2025-03-25,,1,active
