user_id,signup_date,acquisition_channel,plan,onboarding_completed,signup_month,churn_date,is_active
866,01-07-2025,Referral,Basic,1,2025-07,26-09-2025,0
867,01-01-2025,Referral,Basic,1,2025-01,,1
868,24-02-2025,Referral,Basic,1,2025-02,,1
869,29-05-2025,Organic Search,Basic,1,2025-05,,1
870,17-05-2025,Organic Search,Basic,0,2025-05,06-06-2025,0
871,21-07-2025,Referral,Basic,0,2025-07,29-07-2025,0
872,27-04-2025,Referral,Premium,1,2025-04,,1
873,03-06-2025,Paid Social,Standard,0,2025-06,17-10-2025,0
874,04-03-2025,Paid Social,Basic,0,2025-03,30-03-2025,0
875,01-09-2025,App Store,Basic,0,2025-09,,1
876,25-01-2025,Paid Social,Basic,1,2025-01,09-02-2025,0
877,31-03-2025,Paid Social,Basic,1,2025-03,10-07-2025,0
878,16-03-2025,Referral,Basic,1,2025-03,10-04-2025,0
879,29-07-2025,Paid Social,Basic,0,2025-07,31-07-2025,0
880,17-01-2025,Paid Social,Basic,1,2025-01,21-05-2025,0
881,08-05-2025,Paid Social,Basic,1,2025-05,21-06-2025,0
882,08-09-2025,Email Campaign,Basic,1,2025-09,,1
883,28-06-2025,Organic Search,Basic,1,2025-06,20-09-2025,0
884,01-07-2025,Organic Search,Standard,0,2025-07,02-07-2025,0
885,01-06-2025,Paid Social,Basic,1,2025-06,20-07-2025,0
886,25-01-2025,Email Campaign,Basic,0,2025-01,18-03-2025,0
887,29-06-2025,Organic Search,Standard,0,2025-06,09-09-2025,0
888,17-07-2025,App Store,Premium,1,2025-07,01-08-2025,0
889,10-06-2025,Paid Social,Premium,1,2025-06,,1
890,26-06-2025,App Store,Standard,0,2025-06,,1
891,04-03-2025,App Store,Basic,1,2025-03,23-04-2025,0
892,30-05-2025,Paid Social,Standard,1,2025-05,,1
893,03-06-2025,Organic Search,Standard,1,2025-06,,1
894,05-06-2025,Organic Search,Basic,1,2025-06,,1
895,18-02-2025,Organic Search,Standard,1,2025-02,17-05-2025,0
896,25-03-2025,Email Campaign,Premium,1,2025-03,26-03-2025,0
897,26-06-2025,Organic Search,Basic,1,2025-06,12-07-2025,0
898,28-05-2025,Paid Social,Basic,1,2025-05,23-06-2025,0
899,28-04-2025,Paid Social,Basic,0,2025-04,17-08-2025,0
900,04-03-2025,App Store,Basic,1,2025-03,26-08-2025,0
901,08-07-2025,Organic Search,Basic,0,2025-07,,1
902,18-02-2025,Organic Search,Standard,1,2025-02,20-07-2025,0
903,14-09-2025,Organic Search,Standard,0,2025-09,,1
904,12-08-2025,App Store,Basic,1,2025-08,,1
905,21-05-2025,Referral,Premium,0,2025-05,,1
906,03-08-2025,Organic Search,Basic,1,2025-08,06-08-2025,0
907,30-07-2025,Organic Search,Basic,0,2025-07,05-09-2025,0
908,01-02-2025,Organic Search,Standard,1,2025-02,02-03-2025,0
909,07-06-2025,Organic Search,Standard,1,2025-06,18-08-2025,0
910,24-05-2025,App Store,Standard,1,2025-05,,1
911,19-01-2025,Email Campaign,Premium,0,2025-01,12-03-2025,0
912,18-01-2025,Paid Social,Standard,0,2025-01,13-03-2025,0
913,14-09-2025,App Store,Premium,1,2025-09,,1
914,19-03-2025,Organic Search,Basic,0,2025-03,10-05-2025,0
915,24-06-2025,Email Campaign,Standard,0,2025-06,13-08-2025,0
916,13-07-2025,App Store,Premium,0,2025-07,28-08-2025,0
917,23-04-2025,Paid Social,Standard,0,2025-04,,1
918,24-04-2025,Email Campaign,Basic,0,2025-04,20-05-2025,0
919,10-08-2025,Organic Search,Standard,1,2025-08,02-10-2025,0
920,15-06-2025,Organic Search,Standard,0,2025-06,19-07-2025,0
921,12-05-2025,Organic Search,Basic,1,2025-05,03-06-2025,0
922,21-09-2025,Paid Social,Premium,0,2025-09,04-10-2025,0
923,24-02-2025,Email Campaign,Basic,1,2025-02,22-04-2025,0
924,11-05-2025,App Store,Basic,1,2025-05,19-05-2025,0
925,23-09-2025,Referral,Premium,1,2025-09,,1
926,11-06-2025,App Store,Basic,0,2025-06,30-06-2025,0
927,28-03-2025,Email Campaign,Basic,0,2025-03,11-05-2025,0
928,24-02-2025,Organic Search,Standard,1,2025-02,06-03-2025,0
929,27-06-2025,Paid Social,Standard,0,2025-06,10-07-2025,0
930,08-01-2025,Organic Search,Basic,0,2025-01,06-03-2025,0
931,04-09-2025,Referral,Premium,0,2025-09,29-09-2025,0
932,12-09-2025,App Store,Standard,1,2025-09,,1
933,23-02-2025,Organic Search,Standard,0,2025-02,27-04-2025,0
934,06-09-2025,Email Campaign,Standard,1,2025-09,,1
935,27-08-2025,Referral,Standard,0,2025-08,21-09-2025,0
936,17-08-2025,Referral,Basic,1,2025-08,,1
937,08-03-2025,Paid Social,Basic,1,2025-03,27-10-2025,0
938,20-02-2025,Paid Social,Standard,0,2025-02,01-06-2025,0
939,07-04-2025,Organic Search,Standard,1,2025-04,17-08-2025,0
940,02-04-2025,Organic Search,Basic,1,2025-04,06-04-2025,0
941,21-09-2025,Organic Search,Standard,0,2025-09,,1
942,06-04-2025,Referral,Standard,1,2025-04,31-05-2025,0
943,29-03-2025,Organic Search,Basic,1,2025-03,,1
944,19-03-2025,App Store,Basic,1,2025-03,,1
945,30-04-2025,Paid Social,Basic,1,2025-04,,1
946,14-06-2025,Referral,Standard,1,2025-06,31-08-2025,0
947,01-07-2025,Paid Social,Basic,1,2025-07,,1
948,11-08-2025,Referral,Basic,0,2025-08,,1
949,07-01-2025,App Store,Standard,1,2025-01,,1
950,20-09-2025,Organic Search,Standard,1,2025-09,,1
951,10-06-2025,Organic Search,Basic,1,2025-06,,1
952,31-05-2025,Email Campaign,Basic,1,2025-05,14-06-2025,0
953,26-03-2025,Organic Search,Standard,0,2025-03,30-05-2025,0
954,27-05-2025,Organic Search,Premium,0,2025-05,29-05-2025,0
955,22-04-2025,Paid Social,Premium,1,2025-04,22-05-2025,0
956,05-02-2025,Organic Search,Standard,1,2025-02,05-05-2025,0
957,07-07-2025,Referral,Basic,1,2025-07,,1
958,23-03-2025,Organic Search,Basic,0,2025-03,07-06-2025,0
959,02-01-2025,App Store,Basic,1,2025-01,27-09-2025,0
960,16-07-2025,Email Campaign,Basic,1,2025-07,26-09-2025,0
961,11-01-2025,Referral,Standard,1,2025-01,05-03-2025,0
962,22-08-2025,Referral,Basic,0,2025-08,,1
963,14-07-2025,App Store,Basic,0,2025-07,03-09-2025,0
964,29-04-2025,Organic Search,Premium,0,2025-04,,1
965,20-01-2025,App Store,Basic,1,2025-01,,1
966,18-09-2025,Email Campaign,Basic,1,2025-09,27-09-2025,0
967,13-09-2025,Email Campaign,Basic,1,2025-09,,1
968,10-08-2025,Referral,Standard,0,2025-08,08-09-2025,0
969,14-08-2025,Organic Search,Standard,0,2025-08,,1
970,22-02-2025,Paid Social,Basic,1,2025-02,25-05-2025,0
971,22-03-2025,Email Campaign,Standard,1,2025-03,04-10-2025,0
972,21-07-2025,Organic Search,Standard,1,2025-07,,1
973,07-06-2025,Email Campaign,Standard,1,2025-06,25-09-2025,0
974,30-04-2025,Organic Search,Premium,1,2025-04,08-05-2025,0
975,28-02-2025,Organic Search,Standard,1,2025-02,14-03-2025,0
976,03-08-2025,Organic Search,Standard,1,2025-08,,1
977,08-05-2025,Organic Search,Basic,1,2025-05,18-05-2025,0
978,12-08-2025,Paid Social,Basic,0,2025-08,30-08-2025,0
979,28-07-2025,Organic Search,Basic,1,2025-07,,1
980,25-04-2025,App Store,Standard,1,2025-04,29-05-2025,0
981,28-07-2025,Referral,Standard,1,2025-07,,1
982,14-01-2025,Organic Search,Standard,0,2025-01,05-02-2025,0
983,09-01-2025,Referral,Basic,0,2025-01,19-01-2025,0
984,09-02-2025,App Store,Standard,1,2025-02,22-05-2025,0
985,25-08-2025,Email Campaign,Premium,1,2025-08,31-08-2025,0
986,20-07-2025,Organic Search,Standard,1,2025-07,,1
987,03-09-2025,App Store,Standard,0,2025-09,,1
988,23-08-2025,Email Campaign,Standard,0,2025-08,,1
989,04-01-2025,Organic Search,Premium,0,2025-01,11-03-2025,0
990,03-06-2025,Organic Search,Standard,1,2025-06,12-10-2025,0
991,29-01-2025,Referral,Standard,0,2025-01,13-02-2025,0
992,19-04-2025,Organic Search,Basic,0,2025-04,29-06-2025,0
993,08-04-2025,Email Campaign,Basic,0,2025-04,07-05-2025,0
994,03-08-2025,Paid Social,Standard,1,2025-08,25-09-2025,0
995,16-03-2025,App Store,Basic,1,2025-03,17-03-2025,0
996,26-05-2025,Referral,Premium,1,2025-05,24-07-2025,0
997,08-05-2025,Organic Search,Basic,1,2025-05,19-05-2025,0
998,11-02-2025,Organic Search,Premium,1,2025-02,,1
999,10-02-2025,Referral,Basic,0,2025-02,03-10-2025,0
1000,03-02-2025,Email Campaign,Basic,1,2025-02,10-04-2025,0
1001,17-01-2025,Email Campaign,Premium,0,2025-01,20-04-2025,0
1002,14-06-2025,Organic Search,Basic,1,2025-06,12-09-2025,0
1003,02-06-2025,Organic Search,Basic,1,2025-06,03-07-2025,0
1004,17-03-2025,Organic Search,Basic,0,2025-03,30-08-2025,0
1005,28-03-2025,Referral,Standard,1,2025-03,21-04-2025,0
1006,27-04-2025,Organic Search,Basic,1,2025-04,,1
1007,27-01-2025,Paid Social,Standard,0,2025-01,11-07-2025,0
1008,14-05-2025,Referral,Standard,0,2025-05,06-07-2025,0
1009,07-08-2025,App Store,Standard,1,2025-08,,1
1010,17-06-2025,Paid Social,Standard,0,2025-06,20-07-2025,0
1011,08-04-2025,Organic Search,Standard,0,2025-04,02-10-2025,0
1012,25-09-2025,Referral,Basic,0,2025-09,,1
1013,25-08-2025,Referral,Standard,0,2025-08,,1
1014,22-06-2025,Paid Social,Basic,1,2025-06,,1
1015,09-07-2025,App Store,Standard,0,2025-07,15-08-2025,0
1016,02-05-2025,Email Campaign,Basic,1,2025-05,,1
1017,15-02-2025,Organic Search,Premium,1,2025-02,13-03-2025,0
1018,05-03-2025,Organic Search,Basic,0,2025-03,27-05-2025,0
1019,10-05-2025,Paid Social,Basic,1,2025-05,,1
1020,12-07-2025,Email Campaign,Standard,0,2025-07,21-08-2025,0
1021,30-06-2025,Organic Search,Standard,0,2025-06,08-10-2025,0
1022,29-01-2025,Referral,Basic,0,2025-01,08-02-2025,0
1023,29-05-2025,Referral,Standard,0,2025-05,,1
1024,24-09-2025,Organic Search,Standard,1,2025-09,21-10-2025,0
1025,11-01-2025,Referral,Premium,1,2025-01,12-04-2025,0
1026,13-06-2025,App Store,Standard,1,2025-06,,1
1027,23-04-2025,Organic Search,Basic,1,2025-04,,1
1028,06-07-2025,Paid Social,Basic,1,2025-07,16-10-2025,0
1029,20-08-2025,Paid Social,Premium,1,2025-08,,1
1030,15-08-2025,App Store,Standard,0,2025-08,22-09-2025,0
1031,08-04-2025,App Store,Basic,0,2025-04,10-04-2025,0
1032,24-02-2025,Paid Social,Basic,0,2025-02,09-05-2025,0
1033,21-04-2025,Email Campaign,Standard,0,2025-04,02-05-2025,0
1034,01-06-2025,Paid Social,Basic,1,2025-06,30-10-2025,0
1035,03-09-2025,Paid Social,Basic,1,2025-09,,1
1036,10-03-2025,Organic Search,Basic,1,2025-03,21-03-2025,0
1037,07-09-2025,Organic Search,Basic,0,2025-09,,1
1038,05-02-2025,Organic Search,Basic,1,2025-02,02-08-2025,0
1039,27-08-2025,Referral,Standard,0,2025-08,01-09-2025,0
1040,28-05-2025,Organic Search,Basic,1,2025-05,25-09-2025,0
1041,15-08-2025,App Store,Basic,1,2025-08,,1
1042,01-09-2025,Organic Search,Basic,1,2025-09,,1
1043,20-07-2025,Organic Search,Basic,1,2025-07,,1
1044,03-06-2025,Paid Social,Basic,1,2025-06,12-10-2025,0
1045,14-03-2025,Email Campaign,Basic,0,2025-03,31-03-2025,0
1046,20-07-2025,Organic Search,Standard,0,2025-07,,1
1047,17-01-2025,Paid Social,Basic,1,2025-01,13-07-2025,0
1048,09-05-2025,App Store,Basic,0,2025-05,29-07-2025,0
1049,05-08-2025,Organic Search,Basic,1,2025-08,15-08-2025,0
1050,02-03-2025,Paid Social,Standard,0,2025-03,13-05-2025,0
1051,14-04-2025,Email Campaign,Premium,1,2025-04,08-06-2025,0
1052,11-02-2025,Organic Search,Basic,0,2025-02,04-08-2025,0
1053,25-01-2025,Paid Social,Premium,1,2025-01,,1
1054,08-02-2025,Paid Social,Basic,1,2025-02,09-03-2025,0
1055,11-05-2025,Paid Social,Standard,1,2025-05,25-07-2025,0
1056,17-08-2025,Organic Search,Basic,1,2025-08,,1
1057,18-04-2025,Organic Search,Standard,1,2025-04,,1
1058,21-06-2025,Paid Social,Standard,1,2025-06,,1
1059,12-04-2025,Organic Search,Basic,0,2025-04,14-05-2025,0
1060,12-01-2025,Email Campaign,Standard,0,2025-01,07-02-2025,0
1061,11-04-2025,Paid Social,Standard,0,2025-04,08-05-2025,0
1062,13-02-2025,Paid Social,Basic,0,2025-02,14-03-2025,0
1063,17-01-2025,App Store,Basic,0,2025-01,16-07-2025,0
1064,26-02-2025,Referral,Basic,1,2025-02,16-04-2025,0
1065,12-01-2025,Organic Search,Standard,1,2025-01,02-03-2025,0
1066,21-03-2025,App Store,Standard,0,2025-03,18-06-2025,0
1067,04-08-2025,Organic Search,Basic,0,2025-08,,1
1068,21-09-2025,Organic Search,Standard,1,2025-09,28-09-2025,0
1069,29-05-2025,Email Campaign,Premium,1,2025-05,17-10-2025,0
1070,22-03-2025,Paid Social,Standard,1,2025-03,16-05-2025,0
1071,03-08-2025,Paid Social,Standard,0,2025-08,29-08-2025,0
1072,17-07-2025,Organic Search,Standard,1,2025-07,20-09-2025,0
1073,19-07-2025,Paid Social,Basic,0,2025-07,,1
1074,25-01-2025,Organic Search,Basic,0,2025-01,27-02-2025,0
1075,30-03-2025,App Store,Standard,0,2025-03,,1
1076,25-09-2025,Organic Search,Basic,1,2025-09,,1
1077,23-05-2025,App Store,Premium,1,2025-05,31-07-2025,0
1078,28-02-2025,Referral,Basic,1,2025-02,16-03-2025,0
1079,26-01-2025,Email Campaign,Basic,1,2025-01,12-08-2025,0
1080,16-02-2025,Email Campaign,Premium,0,2025-02,28-05-2025,0
1081,23-09-2025,Referral,Standard,1,2025-09,,1
1082,16-01-2025,Paid Social,Basic,1,2025-01,19-02-2025,0
1083,18-07-2025,Organic Search,Standard,1,2025-07,24-07-2025,0
1084,27-03-2025,Organic Search,Standard,0,2025-03,07-04-2025,0
1085,07-09-2025,App Store,Standard,1,2025-09,,1
1086,27-09-2025,Email Campaign,Basic,0,2025-09,,1
1087,27-04-2025,Paid Social,Standard,1,2025-04,25-06-2025,0
1088,07-01-2025,Organic Search,Premium,1,2025-01,05-07-2025,0
1089,17-05-2025,Paid Social,Basic,1,2025-05,,1
1090,25-06-2025,Referral,Premium,1,2025-06,25-09-2025,0
1091,03-08-2025,Paid Social,Premium,0,2025-08,12-10-2025,0
1092,23-03-2025,Email Campaign,Standard,1,2025-03,06-05-2025,0
1093,11-08-2025,App Store,Standard,1,2025-08,,1
1094,13-04-2025,Organic Search,Basic,0,2025-04,15-04-2025,0
1095,14-01-2025,Paid Social,Basic,0,2025-01,01-02-2025,0
1096,08-06-2025,Paid Social,Standard,0,2025-06,,1
1097,01-06-2025,Paid Social,Premium,1,2025-06,,1
1098,18-04-2025,Organic Search,Standard,1,2025-04,20-08-2025,0
1099,07-07-2025,Organic Search,Standard,0,2025-07,,1
1100,08-04-2025,App Store,Basic,0,2025-04,27-06-2025,0
1101,11-05-2025,Paid Social,Basic,0,2025-05,11-09-2025,0
1102,20-06-2025,Paid Social,Basic,1,2025-06,07-08-2025,0
1103,02-07-2025,App Store,Basic,0,2025-07,15-07-2025,0
1104,08-02-2025,Email Campaign,Standard,1,2025-02,08-07-2025,0
1105,15-01-2025,Organic Search,Basic,1,2025-01,,1
1106,04-01-2025,Referral,Standard,0,2025-01,14-01-2025,0
1107,29-07-2025,Paid Social,Basic,0,2025-07,30-09-2025,0
1108,10-06-2025,Email Campaign,Standard,1,2025-06,,1
1109,16-01-2025,Email Campaign,Standard,1,2025-01,21-01-2025,0
1110,18-04-2025,Referral,Basic,0,2025-04,16-07-2025,0
1111,15-08-2025,Paid Social,Basic,1,2025-08,,1
1112,19-06-2025,Email Campaign,Basic,1,2025-06,,1
1113,03-02-2025,Organic Search,Premium,1,2025-02,23-05-2025,0
1114,08-09-2025,Organic Search,Basic,1,2025-09,24-10-2025,0
1115,04-09-2025,Paid Social,Standard,0,2025-09,,1
1116,26-09-2025,Organic Search,Premium,1,2025-09,,1
1117,21-05-2025,Organic Search,Standard,1,2025-05,30-08-2025,0
1118,06-04-2025,Email Campaign,Basic,0,2025-04,16-08-2025,0
1119,15-08-2025,App Store,Premium,1,2025-08,,1
1120,08-02-2025,Paid Social,Basic,1,2025-02,12-02-2025,0
1121,29-01-2025,Organic Search,Basic,0,2025-01,18-03-2025,0
1122,02-09-2025,Organic Search,Premium,1,2025-09,,1
1123,24-08-2025,Organic Search,Standard,1,2025-08,,1
1124,04-07-2025,Organic Search,Basic,0,2025-07,,1
1125,29-09-2025,App Store,Basic,0,2025-09,12-10-2025,0
1126,24-08-2025,Organic Search,Basic,0,2025-08,,1
1127,27-08-2025,Paid Social,Standard,0,2025-08,,1
1128,23-09-2025,Organic Search,Basic,0,2025-09,24-10-2025,0
1129,06-03-2025,App Store,Premium,0,2025-03,10-05-2025,0
1130,26-06-2025,Email Campaign,Premium,0,2025-06,27-06-2025,0
1131,03-01-2025,App Store,Premium,1,2025-01,24-04-2025,0
1132,22-05-2025,Email Campaign,Basic,1,2025-05,18-06-2025,0
1133,07-06-2025,Paid Social,Standard,0,2025-06,20-08-2025,0
1134,26-05-2025,Organic Search,Premium,1,2025-05,,1
1135,02-06-2025,Referral,Premium,1,2025-06,19-06-2025,0
1136,12-07-2025,Paid Social,Basic,1,2025-07,,1
1137,14-03-2025,Referral,Basic,1,2025-03,,1
1138,20-05-2025,Organic Search,Basic,1,2025-05,,1
1139,06-07-2025,Organic Search,Standard,0,2025-07,31-07-2025,0
1140,02-03-2025,Paid Social,Standard,0,2025-03,16-10-2025,0
1141,17-07-2025,Referral,Standard,0,2025-07,24-07-2025,0
1142,11-01-2025,Email Campaign,Basic,0,2025-01,23-01-2025,0
1143,03-03-2025,Organic Search,Basic,1,2025-03,,1
1144,14-08-2025,Paid Social,Basic,1,2025-08,,1
1145,02-06-2025,Organic Search,Basic,1,2025-06,10-07-2025,0
1146,18-07-2025,Organic Search,Basic,1,2025-07,01-09-2025,0
1147,21-02-2025,Paid Social,Standard,1,2025-02,30-06-2025,0
1148,17-09-2025,Organic Search,Standard,1,2025-09,,1
1149,28-02-2025,Organic Search,Standard,0,2025-02,29-03-2025,0
1150,13-03-2025,Paid Social,Basic,1,2025-03,29-05-2025,0
1151,28-05-2025,Organic Search,Basic,0,2025-05,06-07-2025,0
1152,04-03-2025,Organic Search,Basic,1,2025-03,23-09-2025,0
1153,31-08-2025,Organic Search,Premium,1,2025-08,,1
1154,17-04-2025,Organic Search,Basic,1,2025-04,08-08-2025,0
1155,14-08-2025,Organic Search,Standard,0,2025-08,19-08-2025,0
1156,06-08-2025,Referral,Basic,1,2025-08,,1
1157,29-08-2025,Organic Search,Premium,1,2025-08,,1
1158,16-09-2025,Organic Search,Standard,1,2025-09,,1
1159,19-09-2025,Paid Social,Basic,0,2025-09,,1
1160,05-01-2025,Referral,Standard,1,2025-01,02-02-2025,0
1161,18-09-2025,App Store,Basic,0,2025-09,26-10-2025,0
1162,23-02-2025,Email Campaign,Premium,0,2025-02,11-03-2025,0
1163,16-02-2025,Email Campaign,Basic,1,2025-02,29-09-2025,0
1164,03-08-2025,Paid Social,Basic,0,2025-08,09-08-2025,0
1165,26-06-2025,Referral,Standard,1,2025-06,,1
1166,09-01-2025,Referral,Standard,1,2025-01,17-07-2025,0
1167,09-04-2025,Organic Search,Basic,0,2025-04,17-07-2025,0
1168,20-01-2025,Organic Search,Standard,0,2025-01,11-04-2025,0
1169,29-08-2025,Organic Search,Basic,1,2025-08,,1
1170,02-03-2025,App Store,Basic,0,2025-03,27-09-2025,0
1171,27-06-2025,Paid Social,Standard,0,2025-06,12-09-2025,0
1172,03-03-2025,Email Campaign,Basic,0,2025-03,,1
1173,25-05-2025,Paid Social,Basic,1,2025-05,06-09-2025,0
1174,04-08-2025,Paid Social,Standard,0,2025-08,24-08-2025,0
1175,03-01-2025,Organic Search,Basic,1,2025-01,,1
1176,09-06-2025,Organic Search,Standard,1,2025-06,,1
1177,15-08-2025,Email Campaign,Basic,0,2025-08,26-09-2025,0
1178,26-09-2025,Referral,Basic,0,2025-09,,1
1179,30-04-2025,Paid Social,Basic,1,2025-04,,1
1180,30-03-2025,Email Campaign,Standard,1,2025-03,,1
1181,09-03-2025,Organic Search,Standard,1,2025-03,,1
1182,08-04-2025,App Store,Basic,0,2025-04,08-05-2025,0
1183,24-09-2025,Paid Social,Basic,1,2025-09,,1
1184,15-04-2025,Paid Social,Premium,1,2025-04,08-05-2025,0
1185,03-05-2025,Paid Social,Basic,1,2025-05,,1
1186,29-01-2025,Organic Search,Premium,0,2025-01,28-04-2025,0
1187,17-05-2025,Organic Search,Basic,1,2025-05,,1
1188,14-07-2025,Referral,Standard,0,2025-07,,1
1189,14-08-2025,App Store,Basic,0,2025-08,04-09-2025,0
1190,19-06-2025,Email Campaign,Premium,1,2025-06,,1
1191,09-01-2025,Organic Search,Standard,1,2025-01,,1
1192,09-02-2025,Paid Social,Basic,1,2025-02,03-05-2025,0
1193,25-01-2025,Organic Search,Basic,0,2025-01,23-04-2025,0
1194,18-09-2025,Organic Search,Standard,1,2025-09,,1
1195,14-08-2025,Referral,Standard,1,2025-08,03-09-2025,0
1196,04-05-2025,Paid Social,Basic,1,2025-05,,1
1197,07-02-2025,Organic Search,Basic,1,2025-02,16-04-2025,0
1198,08-09-2025,Organic Search,Standard,1,2025-09,,1
1199,25-06-2025,App Store,Basic,0,2025-06,16-09-2025,0
1200,31-03-2025,Organic Search,Standard,1,2025-03,,1
1201,06-02-2025,Paid Social,Basic,0,2025-02,22-02-2025,0
1202,25-06-2025,Paid Social,Premium,0,2025-06,01-07-2025,0
1203,22-03-2025,Organic Search,Premium,1,2025-03,,1
1204,24-04-2025,Organic Search,Premium,1,2025-04,19-05-2025,0
1205,09-02-2025,Paid Social,Basic,0,2025-02,16-03-2025,0
1206,12-08-2025,Email Campaign,Premium,0,2025-08,29-08-2025,0
1207,25-04-2025,Paid Social,Basic,1,2025-04,13-06-2025,0
1208,05-07-2025,Referral,Standard,0,2025-07,02-08-2025,0
1209,25-02-2025,App Store,Standard,1,2025-02,28-02-2025,0
1210,09-02-2025,Email Campaign,Basic,1,2025-02,09-08-2025,0
1211,09-02-2025,Paid Social,Premium,0,2025-02,31-07-2025,0
1212,25-08-2025,Paid Social,Basic,1,2025-08,12-09-2025,0
1213,19-09-2025,Referral,Standard,1,2025-09,,1
1214,04-08-2025,Referral,Standard,1,2025-08,,1
1215,27-05-2025,Paid Social,Standard,1,2025-05,,1
1216,17-06-2025,Referral,Basic,0,2025-06,04-08-2025,0
1217,02-04-2025,Organic Search,Basic,0,2025-04,26-07-2025,0
1218,28-02-2025,Paid Social,Standard,0,2025-02,30-03-2025,0
1219,28-02-2025,Organic Search,Basic,0,2025-02,,1
1220,18-06-2025,Organic Search,Basic,1,2025-06,,1
1221,26-09-2025,Organic Search,Basic,1,2025-09,,1
1222,14-02-2025,Referral,Basic,1,2025-02,20-07-2025,0
1223,30-06-2025,Paid Social,Premium,1,2025-06,07-10-2025,0
1224,19-06-2025,Organic Search,Basic,1,2025-06,23-10-2025,0
1225,10-07-2025,Paid Social,Standard,0,2025-07,03-10-2025,0
1226,04-06-2025,Paid Social,Basic,0,2025-06,26-06-2025,0
1227,07-07-2025,Organic Search,Basic,1,2025-07,05-10-2025,0
1228,07-01-2025,Referral,Basic,0,2025-01,23-02-2025,0
1229,13-05-2025,Email Campaign,Basic,1,2025-05,,1
1230,23-08-2025,Email Campaign,Basic,1,2025-08,22-09-2025,0
1231,14-02-2025,Referral,Standard,0,2025-02,18-06-2025,0
1232,06-09-2025,Paid Social,Basic,1,2025-09,20-10-2025,0
1233,31-01-2025,Organic Search,Basic,1,2025-01,12-10-2025,0
1234,23-01-2025,Organic Search,Basic,0,2025-01,30-01-2025,0
1235,09-06-2025,Organic Search,Basic,0,2025-06,,1
1236,07-06-2025,App Store,Premium,0,2025-06,17-06-2025,0
1237,08-02-2025,Organic Search,Standard,0,2025-02,15-02-2025,0
1238,23-03-2025,Organic Search,Basic,0,2025-03,09-04-2025,0
1239,15-09-2025,App Store,Basic,1,2025-09,24-09-2025,0
1240,25-07-2025,App Store,Premium,1,2025-07,,1
1241,18-03-2025,Email Campaign,Basic,1,2025-03,,1
1242,12-01-2025,Organic Search,Standard,1,2025-01,,1
1243,12-08-2025,Organic Search,Basic,1,2025-08,16-10-2025,0
1244,13-01-2025,Paid Social,Premium,0,2025-01,14-02-2025,0
1245,15-02-2025,Organic Search,Premium,1,2025-02,17-06-2025,0
1246,04-06-2025,Organic Search,Standard,1,2025-06,01-08-2025,0
1247,23-04-2025,Paid Social,Basic,0,2025-04,04-08-2025,0
1248,21-08-2025,App Store,Basic,1,2025-08,,1
1249,17-01-2025,Paid Social,Basic,1,2025-01,07-03-2025,0
1250,11-08-2025,Referral,Basic,0,2025-08,,1
1251,07-07-2025,Referral,Basic,0,2025-07,28-08-2025,0
1252,12-06-2025,Organic Search,Basic,1,2025-06,,1
1253,15-03-2025,Referral,Standard,1,2025-03,29-08-2025,0
1254,21-08-2025,Organic Search,Standard,1,2025-08,,1
1255,12-08-2025,Organic Search,Basic,1,2025-08,,1
1256,01-03-2025,Email Campaign,Basic,1,2025-03,30-05-2025,0
1257,10-08-2025,Organic Search,Premium,0,2025-08,,1
1258,06-02-2025,App Store,Basic,1,2025-02,26-03-2025,0
1259,15-07-2025,Organic Search,Standard,1,2025-07,,1
1260,30-08-2025,Referral,Basic,1,2025-08,,1
1261,07-08-2025,Paid Social,Basic,0,2025-08,20-09-2025,0
1262,11-07-2025,Organic Search,Basic,0,2025-07,09-09-2025,0
1263,17-01-2025,Organic Search,Basic,1,2025-01,04-08-2025,0
1264,12-01-2025,Referral,Standard,1,2025-01,18-02-2025,0
1265,12-07-2025,Email Campaign,Standard,1,2025-07,,1
1266,22-01-2025,Email Campaign,Basic,1,2025-01,12-08-2025,0
1267,30-04-2025,Paid Social,Premium,1,2025-04,04-10-2025,0
1268,29-07-2025,Email Campaign,Basic,1,2025-07,,1
1269,27-09-2025,Referral,Premium,1,2025-09,24-10-2025,0
1270,11-07-2025,Email Campaign,Premium,1,2025-07,,1
1271,24-06-2025,Paid Social,Basic,1,2025-06,06-10-2025,0
1272,23-07-2025,Referral,Basic,1,2025-07,,1
1273,13-06-2025,Email Campaign,Basic,1,2025-06,,1
1274,08-09-2025,Paid Social,Standard,1,2025-09,,1
1275,15-08-2025,Email Campaign,Standard,0,2025-08,,1
1276,07-01-2025,Referral,Premium,0,2025-01,04-10-2025,0
1277,29-01-2025,Organic Search,Standard,1,2025-01,,1
1278,02-02-2025,Organic Search,Basic,1,2025-02,,1
1279,14-05-2025,Paid Social,Basic,1,2025-05,27-05-2025,0
1280,20-03-2025,Paid Social,Standard,1,2025-03,28-03-2025,0
1281,27-02-2025,Email Campaign,Basic,0,2025-02,25-06-2025,0
1282,26-01-2025,Organic Search,Standard,1,2025-01,,1
1283,14-08-2025,Email Campaign,Basic,0,2025-08,,1
1284,04-01-2025,App Store,Basic,0,2025-01,08-02-2025,0
1285,09-04-2025,Organic Search,Basic,0,2025-04,23-10-2025,0
1286,08-02-2025,App Store,Standard,0,2025-02,19-06-2025,0
